"PheCode","CUI","PheCode_desc","CUI_desc","cos_coderpp"
"PheCode:964","C0412848","Poisoning by agents primarily affecting blood constituents","Blood agent poisoning NOS",0.5908070465118466
"PheCode:964","C2879356","Poisoning by agents primarily affecting blood constituents","Poisoning by primarily systemic and hematological agent NOS",0.5486432045893642
"PheCode:964.1","C0261806","Anticoagulants causing adverse effects","Adverse effects in the therapeutic use of anticoagulants",0.6925048681311132
"PheCode:964.1","C0413671","Anticoagulants causing adverse effects","Anticoagulant adverse reaction",0.6920125684662135
"PheCode:965","C0161538","Poisoning by analgesics, antipyretics, and antirheumatics","Poisoning by analgesics, antipyretics, and antirheumatics",0.9999999999961456
"PheCode:965","C0274609","Poisoning by analgesics, antipyretics, and antirheumatics","Poisoning by unspecified analgesic and antipyretic",0.5082152104089461
"PheCode:965","C0412849","Poisoning by analgesics, antipyretics, and antirheumatics","Poisoning by analgesic drug",0.5992464460126836
"PheCode:965","C5389771","Poisoning by analgesics, antipyretics, and antirheumatics","poisoning by fentanyl or fentanyl analogs",0.5584902367203011
"PheCode:965.1","C0261817","Opiates and related narcotics causing adverse effects in therapeutic use","Other opiates and related narcotics causing adverse effects in therapeutic use",0.530020942428797
"PheCode:965.2","C0481138","Antirheumatics causing adverse effects in therapeutic use","Antirheumatics causing adverse effects in therapeutic use",0.9999999999977588
"PheCode:965.3","C0261818","Salicylates causing adverse effects in therapeutic use","Adverse effects in the therapeutic use of salicylates",0.6156598759846776
"PheCode:965.3","C0851323","Salicylates causing adverse effects in therapeutic use","Salicylates causing adverse effects in therapeutic use",0.9999999999961036
"PheCode:965.3","C0868274","Salicylates causing adverse effects in therapeutic use","Salicylic acid salts causing adverse effects in therapeutic use",0.5028944418386099
"PheCode:966","C0412928","Poisoning by anticonvulsants and anti-Parkinsonism drugs","anticonvulsant and antiparkinsonism drug toxicity",0.7095721809624882
"PheCode:967","C4536305","Adverse effects of sedatives or other central nervous system depressants and anesthetics","adverse effect of sedative, hypnotic and antianxiety drug",0.5205458402984083
"PheCode:969","C0161577","Poisoning by psychotropic agents","Poisoning by psychotropic drug, unspecified",0.7187905525632663
"PheCode:969","C2878706","Poisoning by psychotropic agents","Poisoning by psychotropic drug NOS",0.7081329352756002
"PheCode:969","C4324550","Poisoning by psychotropic agents","Poisoning by antipsychotics",0.5814805226457193
"PheCode:971","C0161593","Poisoning by drugs primarily affecting the autonomic nervous system","Poisoning by drugs primarily affecting the ANS",0.826156381648854
"PheCode:971","C0161598","Poisoning by drugs primarily affecting the autonomic nervous system","Poisoning by unspecified drug primarily affecting autonomic nervous system",0.6192565987024613
"PheCode:972","C0161599","Poisoning by agents primarily affecting the cardiovascular system","Poisoning by agents primarily affecting the cardiovascular system",0.9999999999933488
"PheCode:972.1","C0261874","Cardiac rhythm regulators causing adverse effects in therapeutic use","Cardiac rhythm regulators causing adverse effects in therapeutic use",0.9999999999964788
"PheCode:972.2","C0481188","Antilipemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use","Antihyperlipidaemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use",0.8629116277323512
"PheCode:972.6","C0261880","Antihypertensive agents causing adverse effects","Other antihypertensive agents causing adverse effects in therapeutic use",0.5647827108483127
"PheCode:972.6","C0413949","Antihypertensive agents causing adverse effects","Antihypertensive adverse reaction",0.6628831312543322
"PheCode:973","C0161610","Poisoning by agents primarily affecting the gastrointestinal system","Poisoning by agents primarily affecting the gastrointestinal system",0.9999999999938356
"PheCode:973","C0161619","Poisoning by agents primarily affecting the gastrointestinal system","Poisoning by agent primarily affecting the gastrointestinal system, unspecified",0.54669363972735
"PheCode:973","C0859759","Poisoning by agents primarily affecting the gastrointestinal system","Poisoning by agents primarily affecting the gut",0.6665238018628469
"PheCode:974","C0274765","Poisoning by water, mineral, and uric acid metabolism drugs","Poisoning by water AND/OR mineral metabolism drug",0.5651002996142078
"PheCode:974","C0859760","Poisoning by water, mineral, and uric acid metabolism drugs","Poisoning by water, mineral, and uric acid metabolism drugs",0.9999999999963826
"PheCode:974","C1578907","Poisoning by water, mineral, and uric acid metabolism drugs","Poisoning: [water, mineral and urate metabolism] or [diuretic]",0.5994780982532705
"PheCode:975","C0161629","Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system","Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system",0.9999999999966178
"PheCode:975","C0274781","Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system","POISONING BY SMOOTH AND SKELETAL MUSCLE AGENTS",0.6287274525038016
"PheCode:975","C2879914","Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system","Poisoning by, adverse effect of and underdosing of agents primarily acting on smooth and skeletal muscles and the respiratory system",0.5250158339511222
"PheCode:976","C0161639","Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs","Poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs",0.9425777071464484
"PheCode:976","C0161649","Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs","Poisoning by unspecified agent primarily affecting skin and mucous membrane",0.5104678740140076
"PheCode:976","C0274794","Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs","POISONING BY AGENTS AFFECTING SKIN AND MUCOUS MEMBRANES",0.5186406678249447
"PheCode:976","C0496098","Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs","Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",0.5477922077505568
"PheCode:976","C0859627","Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs","Poisoning by agents primarily affecting skin and mucous memb, ophth, oto/rhin/lary, and den drugs",0.5262464948054724
"PheCode:977","C0260483","Personal history of allergy to medicinal agents","Personal history of allergy to medicinal agents",0.99999999999749
"PheCode:977","C0260488","Personal history of allergy to medicinal agents","Personal history of allergy to anesthetic agent",0.5242496697805402
"PheCode:977","C0260490","Personal history of allergy to medicinal agents","Personal history of allergy to analgesic agent",0.5503802785085765
"PheCode:977","C0260493","Personal history of allergy to medicinal agents","Personal history of allergy to unspecified medicinal agent",0.6675054063876056
"PheCode:977","C0481612","Personal history of allergy to medicinal agents","Encounter due to personal history of drug allergy",0.5659700867654471
"PheCode:977","C1387378","Personal history of allergy to medicinal agents","history; allergy to medicinal agents",0.5628564265126035
"PheCode:979","C2599643","Adverse drug events and drug allergies","Allergies & Adverse Drug Reactions",0.6899777956005593
"PheCode:980","C1955606","Encounter for long-term (current) use of antibiotics","Encounter for long-term use of antibiotics",0.8625135607581411
"PheCode:980","C2911181","Encounter for long-term (current) use of antibiotics","Long-term current use of antibiotic",0.7040097526215933
"PheCode:983","C0161693","Toxic effect of corrosive aromatics, acids, and caustic alkalis","Toxic effect of corrosive aromatics, acids, and caustic alkalis",0.9999999999947292
"PheCode:983","C0412963","Toxic effect of corrosive aromatics, acids, and caustic alkalis","Corrosives, acids and caustic alkalis causing toxic effect",0.6079239074627716
"PheCode:983","C0412974","Toxic effect of corrosive aromatics, acids, and caustic alkalis","Corrosive aromatic, acid or caustic alkali causing toxic effect NOS",0.5703381217006184
"PheCode:984","C0023176","Toxic effect of lead and its compounds (including fumes)","Lead Poisoning",0.7587605033937344
"PheCode:984","C0161700","Toxic effect of lead and its compounds (including fumes)","Toxic effect of organic lead compound",0.5074278399148339
"PheCode:985","C0025427","Toxic effect of other metals","Mercury Poisoning",0.5381066120698746
"PheCode:985","C0274869","Toxic effect of other metals","Toxic effect of heavy metal",0.8512483980288709
"PheCode:985","C0412991","Toxic effect of other metals","Toxic effect of manganese and its compounds",0.5157195774241871
"PheCode:985","C0412994","Toxic effect of other metals","Toxic effect of cadmium and its compounds",0.5272959440437983
"PheCode:985","C0452173","Toxic effect of other metals","Toxic effect of tin and its compounds",0.5118537790432811
"PheCode:985","C4290404","Toxic effect of other metals","toxic effects of fumes and vapors of metals",0.5531824482188767
"PheCode:985","C5547520","Toxic effect of other metals","Poisoning caused by metal and metal compound",0.6024601644434064
"PheCode:985","C5547714","Toxic effect of other metals","Poisoning caused by heavy metal and heavy metal compound",0.5430564426925142
"PheCode:986","C0007020","Toxic effect of carbon monoxide","Carbon Monoxide Poisoning",0.6706241116413401
"PheCode:986","C1370867","Toxic effect of carbon monoxide","Toxic effect of carbon monoxide",0.9999999999982048
"PheCode:987","C0413000","Toxic effect of other gases, fumes, or vapors","Toxic effect of other gases, fumes and vapors",0.8199477723362705
"PheCode:987","C0859781","Toxic effect of other gases, fumes, or vapors","Toxic effect of other gases, fumes or vapours, other",0.5395763944758076
"PheCode:988","C0161721","Toxic effect of noxious substances eaten as food","Toxic effect of noxious substance eaten as food",0.984856075667662
"PheCode:988","C0274887","Toxic effect of noxious substances eaten as food","Toxic effect from noxious substance eaten as food, NEC",0.545904280314563
"PheCode:988","C0274909","Toxic effect of noxious substances eaten as food","Toxic effect of food contaminant",0.6291931083486629
"PheCode:988","C0496106","Toxic effect of noxious substances eaten as food","Toxic effect of noxious substances eaten as seafood",0.549294567562963
"PheCode:988","C2063088","Toxic effect of noxious substances eaten as food","food toxicity",0.5448760575997028
"PheCode:989","C0161725","Toxic effect of other substances, chiefly nonmedicinal as to source","Toxic effect of other substances, chiefly nonmedicinal as to source",0.9999999999951924
"PheCode:989","C0413037","Toxic effect of other substances, chiefly nonmedicinal as to source","Other non-medicinal substances causing toxic effect",0.5486725641686777
"PheCode:989","C0859806","Toxic effect of other substances, chiefly nonmedicinal as to source","Toxic effect of other specified substances, chiefly nonmedicinal as to source",0.573391742247907
"PheCode:989","C4237257","Toxic effect of other substances, chiefly nonmedicinal as to source","Other (or unknown) substance intoxication, Without use disorder",0.5172595542050136
"PheCode:990","C0160814","Effects radiation NOS","Late effect of radiation",0.5250914143074839
"PheCode:990","C1389633","Effects radiation NOS","irradiation; adverse effect",0.6609368791230392
